1024,1,4,256,64,183077089035526,110931710,0.287503,1274
1024,1,32,32,8,78238444191344,52318172,0.141175,808
1024,1,64,16,4,76510009139159,55111507,0.156308,429
1024,1,128,8,2,88674454077294,69435161,0.198807,446
1024,2,4,128,32,177456655186077,105311924,0.271617,2038
1024,2,32,16,4,64726673903745,40956065,0.105682,423
1024,2,64,8,2,62139435769504,41964656,0.113361,359
1024,2,128,4,1,73134307374386,51237562,0.140601,248
1024,4,4,64,16,174112411835373,103643492,0.267412,1199
1024,4,32,8,2,54526140041894,35033266,0.0886916,581
1024,4,64,4,1,54293301490402,36824145,0.0982406,403
1024,4,128,2,0,68787537165923,48326597,0.131746,195
1024,8,4,32,8,173444280177253,103506597,0.26734,509
1024,8,32,4,1,50626533323615,32419865,0.0806396,471
1024,8,64,2,0,47968194973593,33238979,0.0873113,343
1024,8,128,1,0,70737058205898,49321310,0.133722,227
4096,1,4,1024,256,163692464911902,88132114,0.208088,3814
4096,1,32,128,32,61326410184092,35788747,0.0867481,2365
4096,1,64,64,16,50090292428292,31384180,0.0796406,1000
4096,1,128,32,8,53013803163508,35457817,0.0928745,1077
4096,2,4,512,128,159126055651012,82777095,0.191319,3760
4096,2,32,64,16,46497365258403,25908808,0.0574619,1576
4096,2,64,32,8,35345145300698,21157789,0.0484088,2134
4096,2,128,16,4,33977017789867,21677669,0.050884,1128
4096,4,4,256,64,157107141549414,80621225,0.183976,3201
4096,4,32,32,8,42379589482889,23113286,0.0490047,1992
4096,4,64,16,4,27864039442129,16115555,0.0337584,1796
4096,4,128,8,2,23921970868792,15041152,0.032296,1107
4096,8,4,128,32,156994314429579,80191294,0.182358,4192
4096,8,32,16,4,42121581088357,22699133,0.0476091,1814
4096,8,64,8,2,26871413713485,15365621,0.0314579,1419
4096,8,128,4,1,20102501197956,12789555,0.0263964,625
16384,1,4,4096,1024,133949781467382,69954608,0.161922,8356
16384,1,32,512,128,42051817816596,23330917,0.0512425,5234
16384,1,64,256,64,31039740714223,17993521,0.0394766,4585
16384,1,128,128,32,29943242752313,18168166,0.0408387,2684
16384,2,4,2048,512,123539370651292,63620981,0.14595,13579
16384,2,32,256,64,32499390579357,17673560,0.035835,8091
16384,2,64,128,32,21972423696495,12322961,0.0237334,4012
16384,2,128,64,16,18603161405541,10727555,0.0201497,3549
16384,4,4,1024,256,120027744020553,61800627,0.141792,13744
16384,4,32,128,32,30305702821484,16484584,0.0328,4063
16384,4,64,64,16,19618575507018,11003790,0.0202722,3808
16384,4,128,32,8,15418893621807,8882151,0.0151305,3434
16384,8,4,512,128,118699393026902,61102713,0.140114,15566
16384,8,32,64,16,29575212117924,16111164,0.0318974,5282
16384,8,64,32,8,19156745018046,10757213,0.0196356,4014
16384,8,128,16,4,15275394688238,8760815,0.0147038,4828
65536,1,4,16384,4096,118330222099077,61277350,0.142219,34213
65536,1,32,2048,512,30560261953429,16833433,0.0343777,8903
65536,1,64,1024,256,20006620310724,11554269,0.0222714,6165
65536,1,128,512,128,15829265306236,9725255,0.0181622,6020
65536,2,4,8192,2048,113468321946595,58446745,0.135176,37884
65536,2,32,1024,256,26699038312617,14610972,0.0282527,14357
65536,2,64,512,128,16250363010425,9282725,0.0160301,6826
65536,2,128,256,64,11666255806719,6967465,0.0105463,6909
65536,4,4,4096,1024,112957005413931,58167751,0.134446,45770
65536,4,32,512,128,26048234330175,14273569,0.0276215,7511
65536,4,64,256,64,15826189238728,9059388,0.0153487,9364
